Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
WOLF,2025-11-26,66,2025-11-28,2025-12-01,20.4,22.032,1347.7463999999998,1452.6578880000002,104.91148800000042,7.78421578421582,3,take_profit,False
BW,2025-11-26,214,2025-11-28,2025-12-01,6.34,6.070499999999999,1358.1167599999999,1297.7879129999997,-60.32884700000022,-4.442095759130471,3,trailing_stop,False
SPRB,2025-11-28,13,2025-12-01,2025-12-02,100.4,99.23595499999999,1306.5051999999998,1288.777347585,-17.727852414999916,-1.356891072075328,1,trailing_stop,False
WOLF,2025-12-01,61,2025-12-02,2025-12-03,21.79,21.185,1330.51919,1290.9927149999999,-39.52647500000012,-2.9707557243124127,1,trailing_stop,False
BW,2025-12-01,214,2025-12-02,2025-12-03,6.23,6.193999999999999,1334.5532199999998,1324.1904839999997,-10.36273600000004,-0.7764947732845084,1,trailing_stop,False
COGT,2025-12-02,35,2025-12-03,2025-12-04,39.69,38.07599999999999,1390.5391499999996,1331.3273399999998,-59.21180999999979,-4.258190788803018,1,trailing_stop,False
WOLF,2025-12-03,63,2025-12-04,2025-12-05,21.49,22.2205,1355.2238699999998,1398.4916085000002,43.267738500000405,3.1926635486431154,1,trailing_stop,False
CELC,2025-12-03,13,2025-12-04,2025-12-05,99.33,107.27640000000001,1292.5812899999999,1393.1986068,100.61731680000025,7.784215784215798,1,take_profit,False
COGT,2025-12-04,35,2025-12-05,2025-12-08,39.46,42.616800000000005,1382.4811,1490.096412,107.61531200000013,7.784215784215798,3,take_profit,False
DMRA,2025-12-05,53,2025-12-08,2025-12-09,26.46,26.599999999999998,1403.7823799999999,1408.3902,4.607820000000174,0.3282431853860457,1,trailing_stop,False
WOLF,2025-12-05,61,2025-12-08,2025-12-10,22.5,22.4105,1373.8725,1365.6734594999998,-8.199040500000137,-0.5967832167832254,2,trailing_stop,False
