Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
SPRB,2025-10-10,445,2025-10-13,2025-10-14,179.99,178.8375,80175.64555,79503.1048125,-672.5407375000068,-0.8388342031877882,1,trailing_stop,False
NKTR,2025-10-10,1416,2025-10-13,2025-10-15,55.3,55.707905,78383.1048,78803.51108652,420.4062865199958,0.5363480913300078,2,trailing_stop,False
WOLF,2025-10-13,2530,2025-10-14,2025-10-15,32.0,32.492374999999996,81040.95999999999,82123.50304124999,1082.543041249999,1.3357974057192745,1,trailing_stop,False
SATS,2025-10-10,1081,2025-10-13,2025-10-16,74.0,72.922,80073.99399999999,78749.853318,-1324.1406819999975,-1.6536463536463542,3,trailing_stop,False
ORBS,2025-10-14,8124,2025-10-15,2025-10-16,10.0,9.5,81321.23999999999,77100.822,-4220.417999999991,-5.189810189810173,1,trailing_stop,False
WOLF,2025-10-15,2385,2025-10-16,2025-10-17,32.69,33.154999999999994,78043.61564999999,78995.60032499999,951.9846749999997,1.2198110852133404,1,trailing_stop,False
SPRB,2025-10-15,483,2025-10-16,2025-10-17,161.1,154.85,77889.11129999999,74717.75745,-3171.353849999985,-4.071626697325003,1,trailing_stop,False
ORBS,2025-10-16,9045,2025-10-17,2025-10-20,8.68,8.6925,78589.11059999999,78545.0388375,-44.07176249998156,-0.05607871391278829,3,trailing_stop,False
WOLF,2025-10-17,2522,2025-10-20,2025-10-21,31.6,30.362,79774.89519999998,76496.39103599999,-3278.504163999998,-4.109694103364991,1,trailing_stop,False
SPRB,2025-10-17,514,2025-10-20,2025-10-21,153.44,147.2025,78947.02816,75586.42291499999,-3360.6052450000134,-4.256784990296481,1,trailing_stop,False
